[2025-08-08 01:02:22,805][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394642 seconds
[2025-08-08 01:08:58,887][openai._base_client][INFO] - Retrying request to /chat/completions in 0.395486 seconds
[2025-08-08 01:08:59,438][openai._base_client][INFO] - Retrying request to /chat/completions in 0.483605 seconds
[2025-08-08 01:09:00,264][openai._base_client][INFO] - Retrying request to /chat/completions in 0.403133 seconds
[2025-08-08 01:09:01,091][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457187 seconds
[2025-08-08 01:09:01,642][openai._base_client][INFO] - Retrying request to /chat/completions in 0.421585 seconds
[2025-08-08 01:09:02,467][openai._base_client][INFO] - Retrying request to /chat/completions in 0.413941 seconds
[2025-08-08 01:09:03,293][openai._base_client][INFO] - Retrying request to /chat/completions in 0.466101 seconds
[2025-08-08 01:09:03,843][openai._base_client][INFO] - Retrying request to /chat/completions in 0.412231 seconds
[2025-08-08 01:09:04,674][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424368 seconds
[2025-08-08 01:09:05,503][openai._base_client][INFO] - Retrying request to /chat/completions in 0.416450 seconds
[2025-08-08 01:09:06,332][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424469 seconds
[2025-08-08 01:09:06,885][openai._base_client][INFO] - Retrying request to /chat/completions in 0.473686 seconds
[2025-08-08 01:09:07,715][openai._base_client][INFO] - Retrying request to /chat/completions in 0.398673 seconds
[2025-08-08 01:09:08,546][openai._base_client][INFO] - Retrying request to /chat/completions in 0.437418 seconds
[2025-08-08 01:09:09,377][openai._base_client][INFO] - Retrying request to /chat/completions in 0.441142 seconds
[2025-08-08 01:09:09,931][openai._base_client][INFO] - Retrying request to /chat/completions in 0.463552 seconds
[2025-08-08 01:09:10,763][openai._base_client][INFO] - Retrying request to /chat/completions in 0.415805 seconds
[2025-08-08 01:09:11,317][openai._base_client][INFO] - Retrying request to /chat/completions in 0.450140 seconds
[2025-08-08 01:09:12,152][openai._base_client][INFO] - Retrying request to /chat/completions in 0.378794 seconds
[2025-08-08 01:09:12,987][openai._base_client][INFO] - Retrying request to /chat/completions in 0.480062 seconds
[2025-08-08 01:09:13,823][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433363 seconds
[2025-08-08 01:09:14,655][openai._base_client][INFO] - Retrying request to /chat/completions in 0.388902 seconds
[2025-08-08 01:09:15,212][openai._base_client][INFO] - Retrying request to /chat/completions in 0.452869 seconds
[2025-08-08 01:09:16,327][openai._base_client][INFO] - Retrying request to /chat/completions in 0.475923 seconds
[2025-08-08 01:09:16,605][openai._base_client][INFO] - Retrying request to /chat/completions in 0.422860 seconds
[2025-08-08 01:09:17,442][openai._base_client][INFO] - Retrying request to /chat/completions in 0.479322 seconds
[2025-08-08 01:09:18,558][openai._base_client][INFO] - Retrying request to /chat/completions in 0.403329 seconds
[2025-08-08 01:09:19,116][openai._base_client][INFO] - Retrying request to /chat/completions in 0.411368 seconds
[2025-08-08 01:09:19,951][openai._base_client][INFO] - Retrying request to /chat/completions in 0.495529 seconds
[2025-08-08 01:09:20,508][openai._base_client][INFO] - Retrying request to /chat/completions in 0.454745 seconds
[2025-08-08 01:09:21,345][openai._base_client][INFO] - Retrying request to /chat/completions in 0.440881 seconds
[2025-08-08 01:09:22,185][openai._base_client][INFO] - Retrying request to /chat/completions in 0.380779 seconds
[2025-08-08 01:09:23,027][openai._base_client][INFO] - Retrying request to /chat/completions in 0.401130 seconds
[2025-08-08 01:09:23,588][openai._base_client][INFO] - Retrying request to /chat/completions in 0.440577 seconds
[2025-08-08 01:09:24,708][openai._base_client][INFO] - Retrying request to /chat/completions in 0.483245 seconds
[2025-08-08 01:09:25,270][openai._base_client][INFO] - Retrying request to /chat/completions in 0.443328 seconds
[2025-08-08 01:09:26,114][openai._base_client][INFO] - Retrying request to /chat/completions in 0.434898 seconds
[2025-08-08 01:09:26,957][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433924 seconds
[2025-08-08 01:09:27,799][openai._base_client][INFO] - Retrying request to /chat/completions in 0.407230 seconds
[2025-08-08 01:09:28,362][openai._base_client][INFO] - Retrying request to /chat/completions in 0.480712 seconds
[2025-08-08 01:09:29,207][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457863 seconds
[2025-08-08 01:09:30,053][openai._base_client][INFO] - Retrying request to /chat/completions in 0.485729 seconds
[2025-08-08 01:09:30,618][openai._base_client][INFO] - Retrying request to /chat/completions in 0.406245 seconds
[2025-08-08 01:09:31,459][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498416 seconds
[2025-08-08 01:09:32,311][openai._base_client][INFO] - Retrying request to /chat/completions in 0.415900 seconds
[2025-08-08 01:09:32,875][openai._base_client][INFO] - Retrying request to /chat/completions in 0.391753 seconds
[2025-08-08 01:09:34,004][openai._base_client][INFO] - Retrying request to /chat/completions in 0.475669 seconds
[2025-08-08 01:09:34,851][openai._base_client][INFO] - Retrying request to /chat/completions in 0.412247 seconds
[2025-08-08 01:09:35,415][openai._base_client][INFO] - Retrying request to /chat/completions in 0.378422 seconds
[2025-08-08 01:09:36,268][openai._base_client][INFO] - Retrying request to /chat/completions in 0.423124 seconds
[2025-08-08 01:09:36,556][openai._base_client][INFO] - Retrying request to /chat/completions in 0.420116 seconds
[2025-08-08 01:09:36,838][openai._base_client][INFO] - Retrying request to /chat/completions in 0.475889 seconds
[2025-08-08 01:09:37,121][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433280 seconds
[2025-08-08 01:09:37,403][openai._base_client][INFO] - Retrying request to /chat/completions in 0.399756 seconds
[2025-08-08 01:09:37,685][openai._base_client][INFO] - Retrying request to /chat/completions in 0.417112 seconds
[2025-08-08 01:09:37,968][openai._base_client][INFO] - Retrying request to /chat/completions in 0.482850 seconds
[2025-08-08 01:09:38,249][openai._base_client][INFO] - Retrying request to /chat/completions in 0.499809 seconds
[2025-08-08 01:09:38,531][openai._base_client][INFO] - Retrying request to /chat/completions in 0.378003 seconds
[2025-08-08 01:09:38,812][openai._base_client][INFO] - Retrying request to /chat/completions in 0.419107 seconds
[2025-08-08 01:09:39,092][openai._base_client][INFO] - Retrying request to /chat/completions in 0.485146 seconds
[2025-08-08 01:09:39,372][openai._base_client][INFO] - Retrying request to /chat/completions in 0.478052 seconds
[2025-08-08 01:09:39,652][openai._base_client][INFO] - Retrying request to /chat/completions in 0.430669 seconds
[2025-08-08 01:09:39,931][openai._base_client][INFO] - Retrying request to /chat/completions in 0.483672 seconds
[2025-08-08 01:09:40,211][openai._base_client][INFO] - Retrying request to /chat/completions in 0.389851 seconds
[2025-08-08 01:09:40,491][openai._base_client][INFO] - Retrying request to /chat/completions in 0.426602 seconds
[2025-08-08 01:09:40,769][openai._base_client][INFO] - Retrying request to /chat/completions in 0.422150 seconds
[2025-08-08 01:09:41,048][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433908 seconds
[2025-08-08 01:09:41,328][openai._base_client][INFO] - Retrying request to /chat/completions in 0.421029 seconds
[2025-08-08 01:09:41,608][openai._base_client][INFO] - Retrying request to /chat/completions in 0.481111 seconds
[2025-08-08 01:09:41,886][openai._base_client][INFO] - Retrying request to /chat/completions in 0.386495 seconds
[2025-08-08 01:09:42,164][openai._base_client][INFO] - Retrying request to /chat/completions in 0.425987 seconds
[2025-08-08 01:09:42,442][openai._base_client][INFO] - Retrying request to /chat/completions in 0.496874 seconds
[2025-08-08 01:09:42,719][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424567 seconds
[2025-08-08 01:09:42,995][openai._base_client][INFO] - Retrying request to /chat/completions in 0.462504 seconds
[2025-08-08 01:09:43,273][openai._base_client][INFO] - Retrying request to /chat/completions in 0.441472 seconds
[2025-08-08 01:09:43,551][openai._base_client][INFO] - Retrying request to /chat/completions in 0.471059 seconds
[2025-08-08 01:09:43,828][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384036 seconds
[2025-08-08 01:09:44,104][openai._base_client][INFO] - Retrying request to /chat/completions in 0.430196 seconds
[2025-08-08 01:09:44,381][openai._base_client][INFO] - Retrying request to /chat/completions in 0.390248 seconds
[2025-08-08 01:09:44,685][openai._base_client][INFO] - Retrying request to /chat/completions in 0.397878 seconds
[2025-08-08 01:09:44,969][openai._base_client][INFO] - Retrying request to /chat/completions in 0.459183 seconds
[2025-08-08 01:09:45,246][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457857 seconds
[2025-08-08 01:09:45,521][openai._base_client][INFO] - Retrying request to /chat/completions in 0.420872 seconds
[2025-08-08 01:09:45,795][openai._base_client][INFO] - Retrying request to /chat/completions in 0.472920 seconds
[2025-08-08 01:09:46,070][openai._base_client][INFO] - Retrying request to /chat/completions in 0.473267 seconds
[2025-08-08 01:09:46,346][openai._base_client][INFO] - Retrying request to /chat/completions in 0.462506 seconds
[2025-08-08 01:09:46,619][openai._base_client][INFO] - Retrying request to /chat/completions in 0.452636 seconds
[2025-08-08 01:09:46,892][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394458 seconds
[2025-08-08 01:09:47,165][openai._base_client][INFO] - Retrying request to /chat/completions in 0.388702 seconds
[2025-08-08 01:09:47,439][openai._base_client][INFO] - Retrying request to /chat/completions in 0.440672 seconds
[2025-08-08 01:09:47,713][openai._base_client][INFO] - Retrying request to /chat/completions in 0.447358 seconds
[2025-08-08 01:09:47,986][openai._base_client][INFO] - Retrying request to /chat/completions in 0.438959 seconds
[2025-08-08 01:09:48,258][openai._base_client][INFO] - Retrying request to /chat/completions in 0.377928 seconds
[2025-08-08 01:09:48,532][openai._base_client][INFO] - Retrying request to /chat/completions in 0.431538 seconds
[2025-08-08 01:09:48,804][openai._base_client][INFO] - Retrying request to /chat/completions in 0.488220 seconds
[2025-08-08 01:09:49,076][openai._base_client][INFO] - Retrying request to /chat/completions in 0.390454 seconds
[2025-08-08 01:09:49,349][openai._base_client][INFO] - Retrying request to /chat/completions in 0.434022 seconds
[2025-08-08 01:09:49,620][openai._base_client][INFO] - Retrying request to /chat/completions in 0.406658 seconds
[2025-08-08 01:09:49,891][openai._base_client][INFO] - Retrying request to /chat/completions in 0.420849 seconds
[2025-08-08 01:09:50,160][openai._base_client][INFO] - Retrying request to /chat/completions in 0.473403 seconds
[2025-08-08 01:09:50,431][openai._base_client][INFO] - Retrying request to /chat/completions in 0.496459 seconds
[2025-08-08 01:09:50,702][openai._base_client][INFO] - Retrying request to /chat/completions in 0.382486 seconds
[2025-08-08 01:09:50,972][openai._base_client][INFO] - Retrying request to /chat/completions in 0.415223 seconds
[2025-08-08 01:09:51,242][openai._base_client][INFO] - Retrying request to /chat/completions in 0.452924 seconds
[2025-08-08 01:09:51,513][openai._base_client][INFO] - Retrying request to /chat/completions in 0.460650 seconds
[2025-08-08 01:09:51,782][openai._base_client][INFO] - Retrying request to /chat/completions in 0.471618 seconds
[2025-08-08 01:09:52,051][openai._base_client][INFO] - Retrying request to /chat/completions in 0.436615 seconds
[2025-08-08 01:09:52,321][openai._base_client][INFO] - Retrying request to /chat/completions in 0.431318 seconds
[2025-08-08 01:09:52,590][openai._base_client][INFO] - Retrying request to /chat/completions in 0.463714 seconds
[2025-08-08 01:09:52,858][openai._base_client][INFO] - Retrying request to /chat/completions in 0.454495 seconds
[2025-08-08 01:09:53,126][openai._base_client][INFO] - Retrying request to /chat/completions in 0.493561 seconds
[2025-08-08 01:09:53,395][openai._base_client][INFO] - Retrying request to /chat/completions in 0.445812 seconds
[2025-08-08 01:09:53,662][openai._base_client][INFO] - Retrying request to /chat/completions in 0.499964 seconds
[2025-08-08 01:09:53,929][openai._base_client][INFO] - Retrying request to /chat/completions in 0.435236 seconds
[2025-08-08 01:09:54,242][openai._base_client][INFO] - Retrying request to /chat/completions in 0.446637 seconds
[2025-08-08 01:09:54,511][openai._base_client][INFO] - Retrying request to /chat/completions in 0.434980 seconds
[2025-08-08 01:09:54,778][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433854 seconds
[2025-08-08 01:09:55,045][openai._base_client][INFO] - Retrying request to /chat/completions in 0.377224 seconds
[2025-08-08 01:09:55,312][openai._base_client][INFO] - Retrying request to /chat/completions in 0.453615 seconds
[2025-08-08 01:09:55,579][openai._base_client][INFO] - Retrying request to /chat/completions in 0.435980 seconds
[2025-08-08 01:09:55,844][openai._base_client][INFO] - Retrying request to /chat/completions in 0.431385 seconds
[2025-08-08 01:09:56,110][openai._base_client][INFO] - Retrying request to /chat/completions in 0.483920 seconds
[2025-08-08 01:09:56,377][openai._base_client][INFO] - Retrying request to /chat/completions in 0.478565 seconds
[2025-08-08 01:09:56,648][openai._base_client][INFO] - Retrying request to /chat/completions in 0.411325 seconds
[2025-08-08 01:09:56,914][openai._base_client][INFO] - Retrying request to /chat/completions in 0.431656 seconds
[2025-08-08 01:09:57,179][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433436 seconds
[2025-08-08 01:09:57,444][openai._base_client][INFO] - Retrying request to /chat/completions in 0.415229 seconds
[2025-08-08 01:09:57,709][openai._base_client][INFO] - Retrying request to /chat/completions in 0.478534 seconds
[2025-08-08 01:09:57,974][openai._base_client][INFO] - Retrying request to /chat/completions in 0.447888 seconds
[2025-08-08 01:09:58,239][openai._base_client][INFO] - Retrying request to /chat/completions in 0.387652 seconds
[2025-08-08 01:09:58,505][openai._base_client][INFO] - Retrying request to /chat/completions in 0.405787 seconds
[2025-08-08 01:09:58,770][openai._base_client][INFO] - Retrying request to /chat/completions in 0.417472 seconds
[2025-08-08 01:09:59,036][openai._base_client][INFO] - Retrying request to /chat/completions in 0.438261 seconds
[2025-08-08 01:09:59,300][openai._base_client][INFO] - Retrying request to /chat/completions in 0.387946 seconds
[2025-08-08 01:09:59,565][openai._base_client][INFO] - Retrying request to /chat/completions in 0.403567 seconds
[2025-08-08 01:09:59,828][openai._base_client][INFO] - Retrying request to /chat/completions in 0.431849 seconds
[2025-08-08 01:10:00,092][openai._base_client][INFO] - Retrying request to /chat/completions in 0.378496 seconds
[2025-08-08 01:10:00,356][openai._base_client][INFO] - Retrying request to /chat/completions in 0.379115 seconds
[2025-08-08 01:10:00,619][openai._base_client][INFO] - Retrying request to /chat/completions in 0.471665 seconds
[2025-08-08 01:10:00,880][openai._base_client][INFO] - Retrying request to /chat/completions in 0.499089 seconds
[2025-08-08 01:10:01,143][openai._base_client][INFO] - Retrying request to /chat/completions in 0.485804 seconds
[2025-08-08 01:10:01,406][openai._base_client][INFO] - Retrying request to /chat/completions in 0.403971 seconds
[2025-08-08 01:10:01,668][openai._base_client][INFO] - Retrying request to /chat/completions in 0.466253 seconds
[2025-08-08 01:10:01,929][openai._base_client][INFO] - Retrying request to /chat/completions in 0.447498 seconds
[2025-08-08 01:10:02,188][openai._base_client][INFO] - Retrying request to /chat/completions in 0.450320 seconds
[2025-08-08 01:10:02,449][openai._base_client][INFO] - Retrying request to /chat/completions in 0.392253 seconds
[2025-08-08 01:10:02,709][openai._base_client][INFO] - Retrying request to /chat/completions in 0.499045 seconds
[2025-08-08 01:10:02,970][openai._base_client][INFO] - Retrying request to /chat/completions in 0.489108 seconds
[2025-08-08 01:10:03,230][openai._base_client][INFO] - Retrying request to /chat/completions in 0.453173 seconds
[2025-08-08 01:10:03,489][openai._base_client][INFO] - Retrying request to /chat/completions in 0.478876 seconds
[2025-08-08 01:10:03,749][openai._base_client][INFO] - Retrying request to /chat/completions in 0.429227 seconds
[2025-08-08 01:10:04,008][openai._base_client][INFO] - Retrying request to /chat/completions in 0.401342 seconds
[2025-08-08 01:10:04,266][openai._base_client][INFO] - Retrying request to /chat/completions in 0.466948 seconds
[2025-08-08 01:10:04,525][openai._base_client][INFO] - Retrying request to /chat/completions in 0.454897 seconds
[2025-08-08 01:10:04,785][openai._base_client][INFO] - Retrying request to /chat/completions in 0.397848 seconds
[2025-08-08 01:10:05,043][openai._base_client][INFO] - Retrying request to /chat/completions in 0.390844 seconds
[2025-08-08 01:10:05,301][openai._base_client][INFO] - Retrying request to /chat/completions in 0.496932 seconds
[2025-08-08 01:10:05,559][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424212 seconds
[2025-08-08 01:10:05,817][openai._base_client][INFO] - Retrying request to /chat/completions in 0.488163 seconds
[2025-08-08 01:10:06,075][openai._base_client][INFO] - Retrying request to /chat/completions in 0.417359 seconds
[2025-08-08 01:10:06,335][openai._base_client][INFO] - Retrying request to /chat/completions in 0.402197 seconds
[2025-08-08 01:10:06,592][openai._base_client][INFO] - Retrying request to /chat/completions in 0.409356 seconds
[2025-08-08 01:10:06,849][openai._base_client][INFO] - Retrying request to /chat/completions in 0.459614 seconds
[2025-08-08 01:10:07,105][openai._base_client][INFO] - Retrying request to /chat/completions in 0.410137 seconds
[2025-08-08 01:10:07,363][openai._base_client][INFO] - Retrying request to /chat/completions in 0.481185 seconds
[2025-08-08 01:10:07,619][openai._base_client][INFO] - Retrying request to /chat/completions in 0.455238 seconds
[2025-08-08 01:10:07,875][openai._base_client][INFO] - Retrying request to /chat/completions in 0.431495 seconds
[2025-08-08 01:10:08,131][openai._base_client][INFO] - Retrying request to /chat/completions in 0.390426 seconds
[2025-08-08 01:10:08,387][openai._base_client][INFO] - Retrying request to /chat/completions in 0.477815 seconds
[2025-08-08 01:10:08,642][openai._base_client][INFO] - Retrying request to /chat/completions in 0.393344 seconds
[2025-08-08 01:10:08,896][openai._base_client][INFO] - Retrying request to /chat/completions in 0.447440 seconds
[2025-08-08 01:10:09,151][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484994 seconds
[2025-08-08 01:10:09,406][openai._base_client][INFO] - Retrying request to /chat/completions in 0.453924 seconds
[2025-08-08 01:10:09,660][openai._base_client][INFO] - Retrying request to /chat/completions in 0.388383 seconds
[2025-08-08 01:10:09,915][openai._base_client][INFO] - Retrying request to /chat/completions in 0.472351 seconds
[2025-08-08 01:10:10,168][openai._base_client][INFO] - Retrying request to /chat/completions in 0.381178 seconds
[2025-08-08 01:10:10,424][openai._base_client][INFO] - Retrying request to /chat/completions in 0.466185 seconds
[2025-08-08 01:10:10,676][openai._base_client][INFO] - Retrying request to /chat/completions in 0.486999 seconds
[2025-08-08 01:10:10,929][openai._base_client][INFO] - Retrying request to /chat/completions in 0.448641 seconds
[2025-08-08 01:10:11,182][openai._base_client][INFO] - Retrying request to /chat/completions in 0.401480 seconds
[2025-08-08 01:10:11,436][openai._base_client][INFO] - Retrying request to /chat/completions in 0.435682 seconds
[2025-08-08 01:10:11,688][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424422 seconds
[2025-08-08 01:10:11,940][openai._base_client][INFO] - Retrying request to /chat/completions in 0.417943 seconds
[2025-08-08 01:10:12,192][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498142 seconds
[2025-08-08 01:10:12,444][openai._base_client][INFO] - Retrying request to /chat/completions in 0.447746 seconds
[2025-08-08 01:10:12,697][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498190 seconds
[2025-08-08 01:10:12,947][openai._base_client][INFO] - Retrying request to /chat/completions in 0.425789 seconds
[2025-08-08 01:10:13,199][openai._base_client][INFO] - Retrying request to /chat/completions in 0.414877 seconds
[2025-08-08 01:10:13,451][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385372 seconds
[2025-08-08 01:10:13,702][openai._base_client][INFO] - Retrying request to /chat/completions in 0.455627 seconds
[2025-08-08 01:10:13,953][openai._base_client][INFO] - Retrying request to /chat/completions in 0.408990 seconds
[2025-08-08 01:10:14,203][openai._base_client][INFO] - Retrying request to /chat/completions in 0.393857 seconds
[2025-08-08 01:10:14,453][openai._base_client][INFO] - Retrying request to /chat/completions in 0.398535 seconds
[2025-08-08 01:10:14,704][openai._base_client][INFO] - Retrying request to /chat/completions in 0.410070 seconds
[2025-08-08 01:10:14,954][openai._base_client][INFO] - Retrying request to /chat/completions in 0.380959 seconds
[2025-08-08 01:10:15,204][openai._base_client][INFO] - Retrying request to /chat/completions in 0.387151 seconds
[2025-08-08 01:10:15,454][openai._base_client][INFO] - Retrying request to /chat/completions in 0.495558 seconds
[2025-08-08 01:10:15,703][openai._base_client][INFO] - Retrying request to /chat/completions in 0.489154 seconds
[2025-08-08 01:10:15,952][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394949 seconds
[2025-08-08 01:10:16,202][openai._base_client][INFO] - Retrying request to /chat/completions in 0.465495 seconds
[2025-08-08 01:10:16,451][openai._base_client][INFO] - Retrying request to /chat/completions in 0.397690 seconds
[2025-08-08 01:10:16,700][openai._base_client][INFO] - Retrying request to /chat/completions in 0.410946 seconds
[2025-08-08 01:10:16,948][openai._base_client][INFO] - Retrying request to /chat/completions in 0.403194 seconds
[2025-08-08 01:10:17,196][openai._base_client][INFO] - Retrying request to /chat/completions in 0.431172 seconds
[2025-08-08 01:10:17,445][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433704 seconds
[2025-08-08 01:10:17,693][openai._base_client][INFO] - Retrying request to /chat/completions in 0.483045 seconds
[2025-08-08 01:10:17,941][openai._base_client][INFO] - Retrying request to /chat/completions in 0.388932 seconds
[2025-08-08 01:10:18,187][openai._base_client][INFO] - Retrying request to /chat/completions in 0.434990 seconds
[2025-08-08 01:10:18,435][openai._base_client][INFO] - Retrying request to /chat/completions in 0.473063 seconds
[2025-08-08 01:10:18,682][openai._base_client][INFO] - Retrying request to /chat/completions in 0.454775 seconds
[2025-08-08 01:10:18,928][openai._base_client][INFO] - Retrying request to /chat/completions in 0.415094 seconds
[2025-08-08 01:10:19,173][openai._base_client][INFO] - Retrying request to /chat/completions in 0.398094 seconds
[2025-08-08 01:10:19,419][openai._base_client][INFO] - Retrying request to /chat/completions in 0.435112 seconds
[2025-08-08 01:10:19,665][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457987 seconds
[2025-08-08 01:10:19,910][openai._base_client][INFO] - Retrying request to /chat/completions in 0.473053 seconds
[2025-08-08 01:10:20,156][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498395 seconds
[2025-08-08 01:10:20,401][openai._base_client][INFO] - Retrying request to /chat/completions in 0.422321 seconds
[2025-08-08 01:10:20,647][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457368 seconds
[2025-08-08 01:10:20,891][openai._base_client][INFO] - Retrying request to /chat/completions in 0.446612 seconds
[2025-08-08 01:10:21,135][openai._base_client][INFO] - Retrying request to /chat/completions in 0.414877 seconds
[2025-08-08 01:10:21,381][openai._base_client][INFO] - Retrying request to /chat/completions in 0.402487 seconds
[2025-08-08 01:10:21,625][openai._base_client][INFO] - Retrying request to /chat/completions in 0.422947 seconds
[2025-08-08 01:10:21,870][openai._base_client][INFO] - Retrying request to /chat/completions in 0.488748 seconds
[2025-08-08 01:10:22,112][openai._base_client][INFO] - Retrying request to /chat/completions in 0.438249 seconds
[2025-08-08 01:10:22,355][openai._base_client][INFO] - Retrying request to /chat/completions in 0.401630 seconds
[2025-08-08 01:10:22,598][openai._base_client][INFO] - Retrying request to /chat/completions in 0.461340 seconds
[2025-08-08 01:10:22,841][openai._base_client][INFO] - Retrying request to /chat/completions in 0.423973 seconds
[2025-08-08 01:10:23,083][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484136 seconds
[2025-08-08 01:10:23,326][openai._base_client][INFO] - Retrying request to /chat/completions in 0.426373 seconds
[2025-08-08 01:10:23,569][openai._base_client][INFO] - Retrying request to /chat/completions in 0.392203 seconds
[2025-08-08 01:10:23,811][openai._base_client][INFO] - Retrying request to /chat/completions in 0.439303 seconds
[2025-08-08 01:10:24,051][openai._base_client][INFO] - Retrying request to /chat/completions in 0.397260 seconds
[2025-08-08 01:10:24,292][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457849 seconds
[2025-08-08 01:10:24,534][openai._base_client][INFO] - Retrying request to /chat/completions in 0.376675 seconds
[2025-08-08 01:10:24,775][openai._base_client][INFO] - Retrying request to /chat/completions in 0.470481 seconds
[2025-08-08 01:10:25,016][openai._base_client][INFO] - Retrying request to /chat/completions in 0.403700 seconds
[2025-08-08 01:10:25,256][openai._base_client][INFO] - Retrying request to /chat/completions in 0.432644 seconds
[2025-08-08 01:10:25,497][openai._base_client][INFO] - Retrying request to /chat/completions in 0.463515 seconds
[2025-08-08 01:10:25,736][openai._base_client][INFO] - Retrying request to /chat/completions in 0.438821 seconds
[2025-08-08 01:10:25,975][openai._base_client][INFO] - Retrying request to /chat/completions in 0.421819 seconds
[2025-08-08 01:10:26,215][openai._base_client][INFO] - Retrying request to /chat/completions in 0.445322 seconds
[2025-08-08 01:10:26,455][openai._base_client][INFO] - Retrying request to /chat/completions in 0.492009 seconds
[2025-08-08 01:10:26,694][openai._base_client][INFO] - Retrying request to /chat/completions in 0.387142 seconds
[2025-08-08 01:10:26,935][openai._base_client][INFO] - Retrying request to /chat/completions in 0.426888 seconds
[2025-08-08 01:10:27,175][openai._base_client][INFO] - Retrying request to /chat/completions in 0.480747 seconds
[2025-08-08 01:10:27,415][openai._base_client][INFO] - Retrying request to /chat/completions in 0.380412 seconds
[2025-08-08 01:10:27,652][openai._base_client][INFO] - Retrying request to /chat/completions in 0.455419 seconds
[2025-08-08 01:10:27,890][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385862 seconds
[2025-08-08 01:10:28,128][openai._base_client][INFO] - Retrying request to /chat/completions in 0.383940 seconds
[2025-08-08 01:10:28,366][openai._base_client][INFO] - Retrying request to /chat/completions in 0.399911 seconds
[2025-08-08 01:10:28,604][openai._base_client][INFO] - Retrying request to /chat/completions in 0.414494 seconds
[2025-08-08 01:10:28,841][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394756 seconds
[2025-08-08 01:10:29,078][openai._base_client][INFO] - Retrying request to /chat/completions in 0.392076 seconds
[2025-08-08 01:10:29,316][openai._base_client][INFO] - Retrying request to /chat/completions in 0.376069 seconds
[2025-08-08 01:10:29,552][openai._base_client][INFO] - Retrying request to /chat/completions in 0.437001 seconds
[2025-08-08 01:10:29,786][openai._base_client][INFO] - Retrying request to /chat/completions in 0.467161 seconds
[2025-08-08 01:10:30,023][openai._base_client][INFO] - Retrying request to /chat/completions in 0.407105 seconds
[2025-08-08 01:10:30,258][openai._base_client][INFO] - Retrying request to /chat/completions in 0.440962 seconds
[2025-08-08 01:10:30,494][openai._base_client][INFO] - Retrying request to /chat/completions in 0.408918 seconds
[2025-08-08 01:10:30,730][openai._base_client][INFO] - Retrying request to /chat/completions in 0.467615 seconds
[2025-08-08 01:10:30,965][openai._base_client][INFO] - Retrying request to /chat/completions in 0.421545 seconds
[2025-08-08 01:10:31,199][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484616 seconds
[2025-08-08 01:10:31,435][openai._base_client][INFO] - Retrying request to /chat/completions in 0.495586 seconds
[2025-08-08 01:10:31,670][openai._base_client][INFO] - Retrying request to /chat/completions in 0.417847 seconds
[2025-08-08 01:10:31,905][openai._base_client][INFO] - Retrying request to /chat/completions in 0.419027 seconds
[2025-08-08 01:10:32,138][openai._base_client][INFO] - Retrying request to /chat/completions in 0.409542 seconds
[2025-08-08 01:10:32,374][openai._base_client][INFO] - Retrying request to /chat/completions in 0.487710 seconds
[2025-08-08 01:10:32,607][openai._base_client][INFO] - Retrying request to /chat/completions in 0.448313 seconds
[2025-08-08 01:10:32,840][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457598 seconds
[2025-08-08 01:10:33,074][openai._base_client][INFO] - Retrying request to /chat/completions in 0.463181 seconds
[2025-08-08 01:10:33,307][openai._base_client][INFO] - Retrying request to /chat/completions in 0.455452 seconds
[2025-08-08 01:10:33,539][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385868 seconds
[2025-08-08 01:10:33,770][openai._base_client][INFO] - Retrying request to /chat/completions in 0.439426 seconds
